severity_label,id,incident_no,product_type,brand,mode,incident_type,status,service_type,is_failure_type,count_detail,open_datetime,close_datetime,response_datetime,resolved_datetime,open_to_close,open_to_close_hour,open_to_response,open_to_response_hour,response_to_resolved,response_to_resolved_hour,resolved_to_close,resolved_to_close_hour
Major,1876,SR-ES-22-1876,Storage,EMC,VNX5300,Hard Disk Drive Failure,Closed,Incident,false,4,2022-11-22 06:23:00,2022-11-29 11:30:00,2022-11-22 06:35:00,2022-11-22 17:00:00,7 days 05:07:00,173.11666666666667,0 days 00:12:00,0.2,0 days 10:25:00,10.416666666666666,6 days 18:30:00,162.5
Minor,1875,SR-ES-22-1875,Software,Red Hat,"Red Hat Enterprise Linux Server, Premium",General Incident,Closed,Incident,false,10,2022-11-21 17:54:00,2022-11-28 09:04:00,2022-11-21 18:03:00,2022-11-24 10:40:00,6 days 15:10:00,159.16666666666666,0 days 00:09:00,0.15,2 days 16:37:00,64.61666666666666,3 days 22:24:00,94.4
Minor,1874,SR-ES-22-1874,Software,Red Hat,"Red Hat Enterprise Linux Server, Premium",General Incident,Closed,Incident,true,5,2022-11-21 16:20:00,2022-11-22 17:28:00,2022-11-21 16:30:00,2022-11-22 17:28:00,1 days 01:08:00,25.133333333333333,0 days 00:10:00,0.16666666666666666,1 days 00:58:00,24.966666666666665,0 days 00:00:00,0.0
Major,1937,SR-ES-22-1937,Software,Veritas,Veritas Backup Exec 10,Backup Failure,Closed,Incident,false,1,2022-11-21 10:57:00,2022-11-30 15:15:00,2022-11-21 11:09:00,2022-11-30 15:15:00,9 days 04:18:00,220.3,0 days 00:12:00,0.2,9 days 04:06:00,220.1,0 days 00:00:00,0.0
Major,1870,SR-ES-22-1870,Server,HPE,DL360 Gen10 8SFF NC CTO Svr,General Incident,Closed,Incident,false,4,2022-11-21 10:45:00,2022-11-23 23:59:00,2022-11-21 10:54:00,2022-11-23 23:59:00,2 days 13:14:00,61.233333333333334,0 days 00:09:00,0.15,2 days 13:05:00,61.083333333333336,0 days 00:00:00,0.0
Cosmatic,1923,SR-ES-22-1923,Server,HPE,ProLiant DL380 Gen10,Configuration Change,Closed,Request,false,2,2022-11-21 09:00:00,2022-11-21 16:00:00,2022-11-21 09:30:00,2022-11-21 16:00:00,0 days 07:00:00,7.0,0 days 00:30:00,0.5,0 days 06:30:00,6.5,0 days 00:00:00,0.0
Cosmatic,1912,SR-ES-22-1912,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Request,false,1,2022-11-21 08:06:00,2022-11-21 21:00:00,2022-11-21 09:00:00,2022-11-21 21:00:00,0 days 12:54:00,12.9,0 days 00:54:00,0.9,0 days 12:00:00,12.0,0 days 00:00:00,0.0
Cosmatic,1868,SR-ES-22-1868,Server,Oracle,Oracle X4-2L,Maintenance System,Closed,Request,false,6,2022-11-20 17:00:00,2022-11-21 13:00:00,2022-11-20 17:00:00,2022-11-21 13:00:00,0 days 20:00:00,20.0,0 days 00:00:00,0.0,0 days 20:00:00,20.0,0 days 00:00:00,0.0
Major,2114,SR-ES-23-2114,Software,Veritas,Veritas Backup Exec 10,Backup Failure,Closed,Incident,false,3,2022-11-20 16:46:00,2023-01-10 13:23:00,2022-11-20 16:53:00,2022-12-12 22:00:00,50 days 20:37:00,1220.6166666666666,0 days 00:07:00,0.11666666666666667,22 days 05:07:00,533.1166666666667,28 days 15:23:00,687.3833333333333
Cosmatic,1927,SR-ES-22-1927,Storage,NetApp,FAS8300,Memory Failure,Closed,Incident,false,1,2022-11-19 06:51:00,2022-11-19 23:00:00,2022-11-19 10:00:00,2022-11-19 10:00:00,0 days 16:09:00,16.15,0 days 03:09:00,3.15,0 days 00:00:00,0.0,0 days 13:00:00,13.0
Major,1866,SR-ES-22-1866,Storage,EMC,VNX5300,Hard Disk Drive Failure,Closed,Incident,false,2,2022-11-18 23:45:00,2022-11-20 13:11:00,2022-11-18 23:53:00,2022-11-19 06:00:00,1 days 13:26:00,37.43333333333333,0 days 00:08:00,0.13333333333333333,0 days 06:07:00,6.116666666666666,1 days 07:11:00,31.183333333333334
Major,1938,SR-ES-22-1938,Software,Veritas,Veritas Backup Exec 10,Backup Failure,Closed,Incident,false,3,2022-11-18 11:10:00,2022-12-12 22:00:00,2022-11-18 11:14:00,2022-12-12 22:00:00,24 days 10:50:00,586.8333333333334,0 days 00:04:00,0.06666666666666667,24 days 10:46:00,586.7666666666667,0 days 00:00:00,0.0
Cosmatic,1878,SR-ES-22-1878,Storage,HPE,3PAR StoreServ 7400,Maintenance System,Closed,Request,false,1,2022-11-17 20:30:00,2022-11-18 05:30:00,2022-11-17 20:30:00,2022-11-18 05:30:00,0 days 09:00:00,9.0,0 days 00:00:00,0.0,0 days 09:00:00,9.0,0 days 00:00:00,0.0
Major,1860,SR-ES-22-1860,Storage,HPE,3PAR StoreServ 8200,Hard Disk Drive Failure,Closed,Incident,false,3,2022-11-17 11:34:00,2022-11-22 12:50:00,2022-11-17 11:42:00,2022-11-18 09:30:00,5 days 01:16:00,121.26666666666667,0 days 00:08:00,0.13333333333333333,0 days 21:48:00,21.8,4 days 03:20:00,99.33333333333333
Major,1911,SR-ES-22-1911,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Incident,false,1,2022-11-17 11:30:00,2022-11-17 18:00:00,2022-11-17 11:32:00,2022-11-17 18:00:00,0 days 06:30:00,6.5,0 days 00:02:00,0.03333333333333333,0 days 06:28:00,6.466666666666667,0 days 00:00:00,0.0
Cosmatic,1858,SR-ES-22-1858,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Request,false,1,2022-11-16 16:50:00,2022-11-17 10:59:00,2022-11-16 16:55:00,2022-11-17 10:59:00,0 days 18:09:00,18.15,0 days 00:05:00,0.08333333333333333,0 days 18:04:00,18.066666666666666,0 days 00:00:00,0.0
Major,1859,SR-ES-22-1859,Software,Veritas,Veritas Netbackup,Software,Closed,Incident,false,2,2022-11-16 15:40:00,2022-11-17 15:00:00,2022-11-16 16:30:00,2022-11-17 15:00:00,0 days 23:20:00,23.333333333333332,0 days 00:50:00,0.8333333333333334,0 days 22:30:00,22.5,0 days 00:00:00,0.0
Cosmatic,1855,SR-ES-22-1855,Other,F5,BIG-IP 5250v,General Incident,Closed,Request,false,10,2022-11-16 14:49:00,2022-12-20 00:42:00,2022-11-16 14:58:00,2022-11-30 16:06:00,33 days 09:53:00,801.8833333333333,0 days 00:09:00,0.15,14 days 01:08:00,337.1333333333333,19 days 08:36:00,464.6
Cosmatic,1910,SR-ES-22-1910,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Request,false,1,2022-11-16 09:54:00,2022-11-16 17:00:00,2022-11-16 10:00:00,2022-11-16 17:00:00,0 days 07:06:00,7.1,0 days 00:06:00,0.1,0 days 07:00:00,7.0,0 days 00:00:00,0.0
Major,1856,SR-ES-22-1856,Server,HPE,Synergy 480 Gen10,Memory Failure,Closed,Incident,false,3,2022-11-16 07:32:00,2022-11-16 15:00:00,2022-11-16 08:30:00,2022-11-16 15:00:00,0 days 07:28:00,7.466666666666667,0 days 00:58:00,0.9666666666666667,0 days 06:30:00,6.5,0 days 00:00:00,0.0
Major,1853,SR-ES-22-1853,Storage,EMC,VNX5300,Hard Disk Drive Failure,Closed,Incident,false,3,2022-11-15 23:16:00,2022-11-16 13:30:00,2022-11-15 23:23:00,2022-11-16 13:00:00,0 days 14:14:00,14.233333333333333,0 days 00:07:00,0.11666666666666667,0 days 13:37:00,13.616666666666667,0 days 00:30:00,0.5
Major,1909,SR-ES-22-1909,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Incident,false,1,2022-11-15 21:28:00,2022-11-16 06:00:00,2022-11-15 22:00:00,2022-11-16 06:00:00,0 days 08:32:00,8.533333333333333,0 days 00:32:00,0.5333333333333333,0 days 08:00:00,8.0,0 days 00:00:00,0.0
Major,1908,SR-ES-22-1908,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Incident,false,1,2022-11-15 14:08:00,2022-11-15 16:00:00,2022-11-15 14:15:00,2022-11-15 16:00:00,0 days 01:52:00,1.8666666666666667,0 days 00:07:00,0.11666666666666667,0 days 01:45:00,1.75,0 days 00:00:00,0.0
Minor,1861,SR-ES-22-1861,Storage,NetApp,AFF A800,Other Failure,Closed,Incident,false,10,2022-11-15 11:30:00,2022-11-28 08:43:00,2022-11-15 12:01:00,2022-11-28 08:43:00,12 days 21:13:00,309.21666666666664,0 days 00:31:00,0.5166666666666667,12 days 20:42:00,308.7,0 days 00:00:00,0.0
Minor,1851,SR-ES-22-1851,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Incident,true,2,2022-11-15 10:14:00,2022-11-15 17:55:00,2022-11-15 10:20:00,2022-11-15 17:55:00,0 days 07:41:00,7.683333333333334,0 days 00:06:00,0.1,0 days 07:35:00,7.583333333333333,0 days 00:00:00,0.0
Major,1854,SR-ES-22-1854,Storage,HPE,3PAR StoreServ 8200,Hard Disk Drive Failure,Closed,Incident,false,3,2022-11-15 09:36:00,2022-11-16 11:05:00,2022-11-15 09:46:00,2022-11-15 13:30:00,1 days 01:29:00,25.483333333333334,0 days 00:10:00,0.16666666666666666,0 days 03:44:00,3.7333333333333334,0 days 21:35:00,21.583333333333332
Minor,1852,SR-ES-22-1852,Software,VMWare,vRealize Automation Advanced Per OSI,General Incident,Closed,Incident,true,2,2022-11-15 09:32:00,2022-11-15 18:05:00,2022-11-15 10:10:00,2022-11-15 18:05:00,0 days 08:33:00,8.55,0 days 00:38:00,0.6333333333333333,0 days 07:55:00,7.916666666666667,0 days 00:00:00,0.0
Major,1857,SR-ES-22-1857,Software,Veritas,Veritas Backup Exec 10,Backup Failure,Closed,Incident,false,3,2022-11-15 09:20:00,2022-11-21 11:40:00,2022-11-15 09:40:00,2022-11-17 10:55:00,6 days 02:20:00,146.33333333333334,0 days 00:20:00,0.3333333333333333,2 days 01:15:00,49.25,4 days 00:45:00,96.75
Major,1869,SR-ES-22-1869,Hardware,Oracle,Oracle X6-2,Network Cable Failure,Closed,Incident,false,2,2022-11-15 09:00:00,2022-11-15 22:30:00,2022-11-15 09:05:00,2022-11-15 22:00:00,0 days 13:30:00,13.5,0 days 00:05:00,0.08333333333333333,0 days 12:55:00,12.916666666666666,0 days 00:30:00,0.5
Major,1844,SR-ES-22-1844,Server,HPE,Synergy 480 Gen10,General Incident,Closed,Incident,false,9,2022-11-14 19:24:00,2022-11-17 23:59:00,2022-11-14 19:37:00,2022-11-17 23:59:00,3 days 04:35:00,76.58333333333333,0 days 00:13:00,0.21666666666666667,3 days 04:22:00,76.36666666666666,0 days 00:00:00,0.0
Minor,1843,SR-ES-22-1843,Storage,NetApp,AVA400,General Incident,Closed,Incident,false,9,2022-11-14 17:37:00,2022-12-13 14:42:00,2022-11-14 17:54:00,2022-11-22 10:00:00,28 days 21:05:00,693.0833333333334,0 days 00:17:00,0.2833333333333333,7 days 16:06:00,184.1,21 days 04:42:00,508.7
Major,1907,SR-ES-22-1907,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Incident,false,1,2022-11-14 17:19:00,2022-11-15 05:00:00,2022-11-14 18:00:00,2022-11-15 05:00:00,0 days 11:41:00,11.683333333333334,0 days 00:41:00,0.6833333333333333,0 days 11:00:00,11.0,0 days 00:00:00,0.0
Major,1865,SR-ES-22-1865,Server,HPE,ProLiant DL380 Gen6,Hard Disk Drive Failure,Closed,Incident,false,1,2022-11-14 17:04:00,2022-11-14 21:00:00,2022-11-14 18:00:00,2022-11-14 21:00:00,0 days 03:56:00,3.933333333333333,0 days 00:56:00,0.9333333333333333,0 days 03:00:00,3.0,0 days 00:00:00,0.0
Major,1842,SR-ES-22-1842,Storage,NetApp,AFF A220,Memory Failure,Closed,Incident,false,5,2022-11-14 13:40:00,2022-11-15 12:00:00,2022-11-14 13:42:00,2022-11-14 16:00:00,0 days 22:20:00,22.333333333333332,0 days 00:02:00,0.03333333333333333,0 days 02:18:00,2.3,0 days 20:00:00,20.0
Major,1846,SR-ES-22-1846,Hardware,Oracle,ZFS Storage ZS3-2,Hard Disk Drive Failure,Closed,Incident,false,1,2022-11-14 10:00:00,2022-11-15 11:50:00,2022-11-14 10:05:00,2022-11-15 10:00:00,1 days 01:50:00,25.833333333333332,0 days 00:05:00,0.08333333333333333,0 days 23:55:00,23.916666666666668,0 days 01:50:00,1.8333333333333333
Critical,1847,SR-ES-22-1847,Hardware,Oracle,ZFS Storage ZS3-2,Hard Disk Drive Failure,Closed,Incident,false,1,2022-11-14 10:00:00,2022-11-15 11:59:00,2022-11-14 10:05:00,2022-11-15 10:00:00,1 days 01:59:00,25.983333333333334,0 days 00:05:00,0.08333333333333333,0 days 23:55:00,23.916666666666668,0 days 01:59:00,1.9833333333333334
Critical,1841,SR-ES-22-1841,Server,Cisco,UCS C240M4,Memory Failure,Closed,Incident,false,8,2022-11-14 09:40:00,2022-11-15 05:40:00,2022-11-14 09:47:00,2022-11-15 05:40:00,0 days 20:00:00,20.0,0 days 00:07:00,0.11666666666666667,0 days 19:53:00,19.883333333333333,0 days 00:00:00,0.0
Minor,1839,SR-ES-22-1839,Software,Red Hat,"Red Hat Enterprise Linux Server, Premium",General Incident,Closed,Incident,true,9,2022-11-14 09:14:00,2022-11-17 09:15:00,2022-11-14 09:21:00,2022-11-17 09:15:00,3 days 00:01:00,72.01666666666667,0 days 00:07:00,0.11666666666666667,2 days 23:54:00,71.9,0 days 00:00:00,0.0
Cosmatic,1906,SR-ES-22-1906,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Request,false,1,2022-11-14 08:42:00,2022-11-14 17:00:00,2022-11-14 08:45:00,2022-11-14 17:00:00,0 days 08:18:00,8.3,0 days 00:03:00,0.05,0 days 08:15:00,8.25,0 days 00:00:00,0.0
Minor,1845,SR-ES-22-1845,Storage,HPE,3PAR StoreServ 8200,Other Failure,Closed,Incident,false,4,2022-11-14 05:10:00,2022-11-15 15:50:00,2022-11-14 05:10:00,2022-11-15 14:30:00,1 days 10:40:00,34.666666666666664,0 days 00:00:00,0.0,1 days 09:20:00,33.333333333333336,0 days 01:20:00,1.3333333333333333
Minor,1835,SR-ES-22-1835,Storage,NetApp,FAS8020A,General Incident,Closed,Incident,false,3,2022-11-13 16:50:00,2022-11-14 19:31:00,2022-11-13 17:10:00,2022-11-14 19:31:00,1 days 02:41:00,26.683333333333334,0 days 00:20:00,0.3333333333333333,1 days 02:21:00,26.35,0 days 00:00:00,0.0
Minor,1826,SR-ES-22-1826,Server,Oracle,Oracle X4-2L,Configuration Change,Closed,Incident,false,1,2022-11-13 10:30:00,2022-11-13 17:00:00,2022-11-13 10:30:00,2022-11-13 17:00:00,0 days 06:30:00,6.5,0 days 00:00:00,0.0,0 days 06:30:00,6.5,0 days 00:00:00,0.0
Major,1833,SR-ES-22-1833,Storage,NetApp,FAS8020,Hard Disk Drive Failure,Closed,Incident,true,3,2022-11-12 23:11:00,2022-11-14 13:33:00,2022-11-12 23:21:00,2022-11-14 13:33:00,1 days 14:22:00,38.36666666666667,0 days 00:10:00,0.16666666666666666,1 days 14:12:00,38.2,0 days 00:00:00,0.0
Major,1848,SR-ES-22-1848,Software,VMWare,VMWARE VSPHERE 7 STANDARD FOR 1 PROCESSOR,Software,Closed,Incident,false,3,2022-11-12 06:41:00,2023-01-09 12:05:00,2022-11-12 06:55:00,2022-11-21 11:35:00,58 days 05:24:00,1397.4,0 days 00:14:00,0.23333333333333334,9 days 04:40:00,220.66666666666666,49 days 00:30:00,1176.5
Cosmatic,1824,SR-ES-22-1824,Server,Oracle,Oracle X4-2L,Upgrade Software,Closed,Request,false,2,2022-11-11 17:00:00,2022-11-11 23:00:00,2022-11-11 17:00:00,2022-11-11 23:00:00,0 days 06:00:00,6.0,0 days 00:00:00,0.0,0 days 06:00:00,6.0,0 days 00:00:00,0.0
Major,1821,SR-ES-22-1821,Switch,Cisco,Nexus N9K-C9332C Nexus 9K ACI & NX-OS Spine,General Incident,Closed,Incident,false,2,2022-11-11 14:16:00,2022-11-12 12:29:00,2022-11-11 14:28:00,2022-11-12 12:29:00,0 days 22:13:00,22.216666666666665,0 days 00:12:00,0.2,0 days 22:01:00,22.016666666666666,0 days 00:00:00,0.0
Major,1830,SR-ES-22-1830,Server,DELL,PowerEdge R730,Network Adapter Failure,Closed,Incident,true,8,2022-11-11 11:45:00,2022-11-14 16:43:00,2022-11-11 12:14:00,2022-11-14 16:43:00,3 days 04:58:00,76.96666666666667,0 days 00:29:00,0.48333333333333334,3 days 04:29:00,76.48333333333333,0 days 00:00:00,0.0
Major,1850,SR-ES-22-1850,Storage,NetApp,FAS8020,General Incident,Closed,Incident,false,4,2022-11-11 00:50:00,2022-11-15 15:13:00,2022-11-11 00:59:00,2022-11-15 15:13:00,4 days 14:23:00,110.38333333333334,0 days 00:09:00,0.15,4 days 14:14:00,110.23333333333333,0 days 00:00:00,0.0
Major,1827,SR-ES-22-1827,Storage,NetApp,FAS8020,General Incident,Closed,Incident,true,4,2022-11-11 00:39:00,2022-11-15 11:26:00,2022-11-11 00:59:00,2022-11-15 11:26:00,4 days 10:47:00,106.78333333333333,0 days 00:20:00,0.3333333333333333,4 days 10:27:00,106.45,0 days 00:00:00,0.0
Major,1825,SR-ES-22-1825,Storage,NetApp,FAS8020,General Incident,Closed,Incident,false,5,2022-11-11 00:38:00,2022-11-14 10:17:00,2022-11-11 00:58:00,2022-11-14 10:17:00,3 days 09:39:00,81.65,0 days 00:20:00,0.3333333333333333,3 days 09:19:00,81.31666666666666,0 days 00:00:00,0.0
Major,1817,SR-ES-22-1817,Server,HPE,SimpliVity 380 Gen9 Node (E5-2698v4),General Incident,Closed,Incident,false,2,2022-11-10 13:27:00,2022-11-10 23:00:00,2022-11-10 13:41:00,2022-11-10 23:00:00,0 days 09:33:00,9.55,0 days 00:14:00,0.23333333333333334,0 days 09:19:00,9.316666666666666,0 days 00:00:00,0.0
Major,1816,SR-ES-22-1816,Server,HPE,SimpliVity 380 Gen9 Node,General Incident,Closed,Incident,false,2,2022-11-10 13:25:00,2022-11-11 23:00:00,2022-11-10 13:34:00,2022-11-11 23:00:00,1 days 09:35:00,33.583333333333336,0 days 00:09:00,0.15,1 days 09:26:00,33.43333333333333,0 days 00:00:00,0.0
Major,1815,SR-ES-22-1815,Server,HPE,SimpliVity 380 Gen9 Node,General Incident,Closed,Incident,false,2,2022-11-10 13:24:00,2022-11-10 23:00:00,2022-11-10 13:34:00,2022-11-10 23:00:00,0 days 09:36:00,9.6,0 days 00:10:00,0.16666666666666666,0 days 09:26:00,9.433333333333334,0 days 00:00:00,0.0
Major,1814,SR-ES-22-1814,Server,HPE,SimpliVity 380 Gen9 Node,General Incident,Closed,Incident,false,2,2022-11-10 13:23:00,2022-11-10 23:00:00,2022-11-10 13:30:00,2022-11-10 23:00:00,0 days 09:37:00,9.616666666666667,0 days 00:07:00,0.11666666666666667,0 days 09:30:00,9.5,0 days 00:00:00,0.0
Major,1813,SR-ES-22-1813,Server,HPE,SimpliVity 380 Gen9 Node,General Incident,Closed,Incident,false,2,2022-11-10 13:22:00,2022-11-10 23:00:00,2022-11-10 13:28:00,2022-11-10 23:00:00,0 days 09:38:00,9.633333333333333,0 days 00:06:00,0.1,0 days 09:32:00,9.533333333333333,0 days 00:00:00,0.0
Major,1819,SR-ES-22-1819,Server,HPE,SimpliVity 380 Gen9 Node,General Incident,Closed,Incident,false,2,2022-11-10 13:21:00,2022-11-10 23:00:00,2022-11-10 15:28:00,2022-11-10 23:00:00,0 days 09:39:00,9.65,0 days 02:07:00,2.1166666666666667,0 days 07:32:00,7.533333333333333,0 days 00:00:00,0.0
Critical,1849,SR-ES-22-1849,Hardware,Oracle,SPARC M5-32,System Board Failure,Closed,Incident,false,2,2022-11-10 10:00:00,2022-11-25 20:00:00,2022-11-10 10:10:00,2022-11-25 10:00:00,15 days 10:00:00,370.0,0 days 00:10:00,0.16666666666666666,14 days 23:50:00,359.8333333333333,0 days 10:00:00,10.0
Major,1840,SR-ES-22-1840,Storage,HPE,3PAR StoreServ 7200,General Incident,Closed,Incident,false,3,2022-11-09 18:03:00,2022-11-14 16:12:00,2022-11-09 18:13:00,2022-11-10 22:30:00,4 days 22:09:00,118.15,0 days 00:10:00,0.16666666666666666,1 days 04:17:00,28.283333333333335,3 days 17:42:00,89.7
Cosmatic,1818,SR-ES-22-1818,Storage,NetApp,SG5612,General Incident,Closed,Request,false,2,2022-11-09 16:00:00,2022-11-10 14:45:00,2022-11-09 20:58:00,2022-11-10 14:45:00,0 days 22:45:00,22.75,0 days 04:58:00,4.966666666666667,0 days 17:47:00,17.783333333333335,0 days 00:00:00,0.0
Cosmatic,1808,SR-ES-22-1808,Software,VMWare,VMware vCenter Server 6 Standard for vSphere 6 (PerInstance),Software,Closed,Request,false,18,2022-11-09 12:42:00,2023-01-01 10:30:00,2022-11-09 18:08:00,2022-12-22 15:00:00,52 days 21:48:00,1269.8,0 days 05:26:00,5.433333333333334,42 days 20:52:00,1028.8666666666666,9 days 19:30:00,235.5
Major,1790,SR-ES-22-1790,Server,HPE,SimpliVity 380 Gen10 Node,General Incident,Closed,Incident,false,2,2022-11-09 10:49:00,2022-11-09 21:42:00,2022-11-09 10:59:00,2022-11-09 21:42:00,0 days 10:53:00,10.883333333333333,0 days 00:10:00,0.16666666666666666,0 days 10:43:00,10.716666666666667,0 days 00:00:00,0.0
Major,1791,SR-ES-22-1791,Server,HPE,SimpliVity 380 Gen10 Node,General Incident,Closed,Incident,false,2,2022-11-09 10:39:00,2022-11-09 23:00:00,2022-11-09 10:49:00,2022-11-09 23:00:00,0 days 12:21:00,12.35,0 days 00:10:00,0.16666666666666666,0 days 12:11:00,12.183333333333334,0 days 00:00:00,0.0
Major,1803,SR-ES-22-1803,Software,VMWare,VMWARE VSPHERE 7 ENTERPRISE PLUS FOR 1 PROCESSOR>vCloud Suite Subscription Std,Software,Closed,Incident,false,3,2022-11-09 09:45:00,2022-11-18 22:30:00,2022-11-09 09:52:00,2022-11-18 10:30:00,9 days 12:45:00,228.75,0 days 00:07:00,0.11666666666666667,9 days 00:38:00,216.63333333333333,0 days 12:00:00,12.0
Minor,1952,SR-ES-22-1952,Access Point,Cisco,AIR-AP2802E-S-K9,Other Failure,Closed,Incident,false,2,2022-11-09 08:30:00,2022-11-09 12:30:00,2022-11-09 08:30:00,2022-11-09 12:30:00,0 days 04:00:00,4.0,0 days 00:00:00,0.0,0 days 04:00:00,4.0,0 days 00:00:00,0.0
Minor,1872,SR-ES-22-1872,Access Point,Cisco,AIR-AP2802E-S-K9,Other Failure,Closed,Incident,false,2,2022-11-09 08:30:00,2022-11-09 12:30:00,2022-11-09 08:30:00,2022-11-09 12:30:00,0 days 04:00:00,4.0,0 days 00:00:00,0.0,0 days 04:00:00,4.0,0 days 00:00:00,0.0
Minor,1804,SR-ES-22-1804,Server,HPE,ProLiant DL560 Gen10,Upgrade Software,Closed,Incident,false,5,2022-11-08 16:36:00,2022-11-09 22:59:00,2022-11-08 16:36:00,2022-11-09 22:50:00,1 days 06:23:00,30.383333333333333,0 days 00:00:00,0.0,1 days 06:14:00,30.233333333333334,0 days 00:09:00,0.15
Minor,1871,SR-ES-22-1871,Access Point,Cisco,AIR-AP2802E-S-K9,System Board Failure,Closed,Incident,false,3,2022-11-08 12:20:00,2022-11-08 14:20:00,2022-11-08 12:20:00,2022-11-08 14:20:00,0 days 02:00:00,2.0,0 days 00:00:00,0.0,0 days 02:00:00,2.0,0 days 00:00:00,0.0
Major,1779,SR-ES-22-1779,Storage,EMC,VNX5300,Controller/Node Failure,Closed,Incident,true,3,2022-11-07 16:27:00,2022-11-09 15:30:00,2022-11-07 16:34:00,2022-11-07 23:30:00,1 days 23:03:00,47.05,0 days 00:07:00,0.11666666666666667,0 days 06:56:00,6.933333333333334,1 days 16:00:00,40.0
Cosmatic,1838,SR-ES-22-1838,Storage,YIP,dummy,General Incident,Closed,Request,false,1,2022-11-07 15:13:00,2022-11-11 15:30:00,2022-11-07 15:20:00,2022-11-11 15:26:00,4 days 00:17:00,96.28333333333333,0 days 00:07:00,0.11666666666666667,4 days 00:06:00,96.1,0 days 00:04:00,0.06666666666666667
Cosmatic,1905,SR-ES-22-1905,Software,VMWare,vSphere Enterprise Plus,General Incident,Closed,Request,false,1,2022-11-07 09:16:00,2022-11-07 17:00:00,2022-11-07 09:30:00,2022-11-07 17:00:00,0 days 07:44:00,7.733333333333333,0 days 00:14:00,0.23333333333333334,0 days 07:30:00,7.5,0 days 00:00:00,0.0
Major,1774,SR-ES-22-1774,Server,HPE,DL380 Gen10,General Incident,Closed,Incident,false,1,2022-11-06 15:47:00,2022-11-06 22:30:00,2022-11-06 15:53:00,2022-11-06 22:30:00,0 days 06:43:00,6.716666666666667,0 days 00:06:00,0.1,0 days 06:37:00,6.616666666666666,0 days 00:00:00,0.0
Major,1776,SR-ES-22-1776,Storage,NetApp,FAS8020,Hard Disk Drive Failure,Closed,Incident,true,4,2022-11-06 14:24:00,2022-11-06 20:00:00,2022-11-06 14:54:00,2022-11-06 20:00:00,0 days 05:36:00,5.6,0 days 00:30:00,0.5,0 days 05:06:00,5.1,0 days 00:00:00,0.0
Major,1784,SR-ES-22-1784,Server,HPE,DL380 Gen10,Memory Failure,Closed,Incident,false,3,2022-11-06 14:14:00,2022-11-09 13:50:00,2022-11-06 14:14:00,2022-11-07 10:00:00,2 days 23:36:00,71.6,0 days 00:00:00,0.0,0 days 19:46:00,19.766666666666666,2 days 03:50:00,51.833333333333336
Cosmatic,1768,SR-ES-22-1768,Software,YIP,Purge System,General Incident,Closed,Request,false,1,2022-11-06 10:30:00,2022-11-06 10:40:00,2022-11-06 10:40:00,2022-11-06 10:40:00,0 days 00:10:00,0.16666666666666666,0 days 00:10:00,0.16666666666666666,0 days 00:00:00,0.0,0 days 00:00:00,0.0
Cosmatic,1767,SR-ES-22-1767,Software,YIP,Purge System,General Incident,Closed,Request,false,1,2022-11-06 10:20:00,2022-11-06 10:29:00,2022-11-06 10:28:00,2022-11-06 10:28:00,0 days 00:09:00,0.15,0 days 00:08:00,0.13333333333333333,0 days 00:00:00,0.0,0 days 00:01:00,0.016666666666666666
Cosmatic,1766,SR-ES-22-1766,Software,YIP,Purge System,General Incident,Closed,Request,false,1,2022-11-06 10:15:00,2022-11-06 10:19:00,2022-11-06 10:19:00,2022-11-06 10:19:00,0 days 00:04:00,0.06666666666666667,0 days 00:04:00,0.06666666666666667,0 days 00:00:00,0.0,0 days 00:00:00,0.0
Cosmatic,1765,SR-ES-22-1765,Software,YIP,Purge System,General Incident,Closed,Request,false,1,2022-11-06 10:00:00,2022-11-06 10:13:00,2022-11-06 10:10:00,2022-11-06 10:10:00,0 days 00:13:00,0.21666666666666667,0 days 00:10:00,0.16666666666666666,0 days 00:00:00,0.0,0 days 00:03:00,0.05
